"";"tweets";"value"
"1244";"Trump Bringing the world together by being against us <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E64><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E63><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+393C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E62>";1
"1245";"I love when people tell me how to do things when they obviously dont know my current processes";1
"1246";"Im sure theres some good people in that crowd";1
"1247";"Shes a real nice person is";1
"1248";"<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E64> on";1
"1249";"Wow your g speed is lightning fast Can you plz slow it down its hard to hold mobile phone in hand wi…";1
"1250";"Oh my gosh Another shooting this time at I bet he has mental health issues Maybe if people had s…";1
"1251";"Who would have thought";1
"1252";"But why are they smiling";1
"1253";"Just as making and made them all go away making will su…";1
"1254";"I can’t “like” this enough";1
"1255";"Fire the bum";1
"1256";"Apparently if I don’t use the raging sarcasm is lost sad";1
"1257";"Sir ji toh news par bhi bigotry k <U+0938><U+092E><U+093E><U+0928><U+093E><U+0930><U+094D><U+0925><U+0940> <U+092C><U+0928> <U+0917><U+090F><U+0964> I totally agree with you IN…";1
"1258";"Arm Waffle House employees Maybe those who are willing to undergo firearms training and conceal car…";1
"1259";"AP has Official Telugu News channels I think every channel has conducted issue of PK atleast once I think fans…";1
"1260";"On the plus side Macron did show us how to hold a proper military parade and how to ban things we don’t…";1
"1261";"Dear modi ji aap ne pichhli bar kaha tha before election Ki sab k acount mea lakh aaegay Sir ji mere…";1
"1262";"That’s just what I want to do when I buy a house";1
"1263";"Biology is not science";1
"1264";"Our president appears to be bored on a SundayI understand why given that our country is so perfect and there’s…";1
"1265";"Excellent news Play Boltons game and see how that goes";1
"1266";"Verdad que confunde jaja <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E36> pero";1
"1267";"What the translators stick to the meaning as close as possibleWhat strange thing What Is…";1
"1268";"Im glad I use Twitter to prise my own information from a variety of sourcesand to engage with equally minded r…";1
"1269";"Do fanart of all the hype characterseven if you havent watched the seriesforget original concepts just do all fanart <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E38>";1
"1270";"Once an Oiler Always an Oiler";1
"1271";"LoLIs this the reason he gets a national call";1
"1272";"Omg she took a selfi How could she";1
"1273";"I take it that you are unfamiliar with…";1
"1274";"And everyone will receive their winner medal and that only feelings matter";1
"1275";"A flawed movie Irish Macedonians vs Brit Greeks but epic is scale Stone holds nothing back Farrell amp Kilmer ch…";1
"1276";"Exotics Only <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E35><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E64><U+383C><U+3E64><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E64><U+613C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E66><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+613C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E64><U+383C><U+3E31><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E30><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E64><U+383C><U+3E31>";1
"1277";"I’m definitely not watching for the rd time in weeks and the probably th time I’m ac…";1
"1278";"But but what about tax giveaways to the top and building mega sports complexes for billionaires Priorities…";1
"1279";"Yes I just purchased this";1
"1280";"Isn’t it awesome anyone can own a gun and commit murder Everyone must be issued a gun at birth am I right posse…";1
"1281";"I guess you not really doing it right unless you use an AR <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E65><U+653C><U+3E64><U+623C><U+3E34><U+393C><U+3E34>";1
"1282";"Isn’t it awesome anyone can own a gun and commit murder Everyone must be issued a gun at birth am I right po…";1
"1283";"Just checked in at bag drop in Copenhagen to be told off for holding the people up behind me who had already self c…";1
"1284";"Meaning";1
"1285";"It aint over til its over";1
"1286";"Seattle has had so much so success with Tom Cable amp this formula";1
"1287";"what is a flaming racist and bigot who could have possibly suspected that";1
"1288";"Lets have a news dear <U+0D15><U+0D4B><U+0D33><U+0D47><U+0D1C><U+0D4D> <U+0D05><U+0D27><U+0D4D><U+0D2F><U+0D3E><U+0D2A><U+0D3F><U+0D15><U+0D2F><U+0D41><U+0D1F><U+0D46> <U+0D05><U+0D35><U+0D38><U+0D30><U+0D4B><U+0D1A><U+0D3F><U+0D24> <U+0D07><U+0D1F><U+0D2A><U+0D46><U+0D1F><U+0D7D><U+0D24><U+0D46><U+0D31><U+0D4D><U+0D31><U+0D4D> <U+0D24><U+0D3F><U+0D30><U+0D41><U+0D24><U+0D4D><U+0D24><U+0D3F> <U+0D35><U+0D3F><U+0D2E><U+0D3E><U+0D28> <U+0D15><U+0D2E><U+0D4D><U+0D2A><U+0D28><U+0D3F><U+0D05><U+0D32><U+0D4D><U+0D32><U+0D47>…";1
"1289";"Yeah man calling an entire race of people racist That’s Hilarious";1
"1290";"Thankfully Travis Reinking can re up on his arsenal with relative ease before he gets the urge to mass murder again";1
"1291";"I Heard An Audio Clip Of MrBazaz asking Question to I feel Omar Abdullah Should File And…";1
"1292";"Vesia look at his photo hes troubled a lone wolf if you will";1
"1293";"Judging by your photo you look like you could beat the shit out of him";1
"1294";"Oh I figured that hed finally be back tonight";1
"1295";"just like getting people to explain what they find wrong with";1
"1296";"If all else failstheres the Battle Royale…";1
"1297";"Bila org yg dh divorcexsmpi bln update bf brun here i am asking what im doing lolll <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32> <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E63><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E63>";1
"1298";"doesnt get";1
"1299";"These pseudo educated Liberals always stood for and They never knew whats";1
"1300";"madam <U+0938><U+092C><U+0938><U+0947> <U+092A><U+0939><U+0932><U+0947> <U+0932><U+0921><U+093C><U+0915><U+0940> <U+0914><U+0930> <U+0932><U+0921><U+093C><U+0915><U+094B><U+0902> <U+0915><U+0947> <U+0927><U+0930><U+094D><U+092E> <U+0915><U+094B> <U+092C><U+0924><U+093E><U+0913>sanghis have very selective outrage";1
"1301";"Harper is evil and it’s still Harper’s party but all you ignorant followers of Harper can now join a party that doe…";1
"1302";"So definitely not terrorism";1
"1303";"I Heard An Audio Clip Of MrBazaz asking Question to I feel Omar Abdullah Should F…";1
"1304";"How brave of him to pardon a dead man";1
"1305";"Love making plans and having to rely on other people";1
"1306";"Wow talk about hard hitting news well worth a Twitter post does anything and everything to hurt";1
"1307";"Puttin it on notice";1
"1308";"My tweet getting stolen misinterpreted and posted on a Celtic fans forum is just the best thing <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32>";1
"1309";"Thanks for saying you’re no longer supporting our trap team of kids grades to <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E30>";1
"1310";"Wasn’t he in I Love Lucy";1
"1311";"The electorate didn’t buy that theme so he did a and assisted corruption It’s what the people wanted";1
"1312";"Laundry day Can hardly contain my excitement";1
"1313";"Ya but remember those politicians restricted access to those risky investments only in order to b…";1
"1314";"Oh I agree I can’t wait for usf to beat the national champs at day jay in November";1
"1315";"I’m so proud of him for being lucky enough to get drafted by a team that just happe…";1
"1316";"If only he hadnt played so many violent video games";1
"1317";"Your daily portion of motivation";1
"1318";"agreed to give up nukes WOW theyve never promised that before";1
"1319";"The hashtag can be usef…";1
"1320";"That silence after you ask your three your old to do something and he says “Fine” <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E34>";1
"1321";"Maybe its not the guns maybe Americans need to use Canadian maple syrup to chill";1
"1322";"I for one respect their ironic sense of minimalist fashion";1
"1323";"No but I think Elliott will be adding to your remaining balance";1
"1324";"A man walks into a Waffle Housethen people are deadNo clue what happenedA mom in Ohio with concealed carr…";1
"1325";"<U+0627><U+0644><U+0638><U+0627><U+0647><U+0631> <U+0644><U+0627><U+0632><U+0645> <U+0627><U+062D><U+0637> <U+0627><U+0644><U+0647><U+0627><U+0634><U+062A><U+0627><U+0642>";1
"1326";"The guy pushing the pram must be a time traveller he looks so cool and men never pushed prams in the s";1
"1327";"<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E62><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E62><U+200D><U+2640><U+FE0F> catch up My is a little bit of everything for grow…";1
"1328";"LOL";1
"1329";"Lovely walk over to Lees Lumber from Halsted along Pershing";1
"1330";"Any samosa lovers<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E34><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E36><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E64>Jab bhook lagti h to aise hi qoutes yaad aate h<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E36><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E36><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E63>";1
"1331";"Kim Kardashians family turns outto be completely normal people amp her mom Kris had not…";1
"1332";"I love when my manager is late and I end up having to wait";1
"1333";"good to see Gabby generalising fans of rock music while interviewing the Forest Gump guy <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E34>";1
"1334";"lets not tarnish the rhetoric with facts";1
"1335";"I just need something that can make me laugh right now <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E30>";1
"1336";"Time well spent";1
"1337";"tag missing Thought u will get it";1
"1338";"HRC launderingshe wouldnt do that would she";1
"1339";"Great Now I have to look up Dane Cook and find out what he did Thanks";1
"1340";"I see you keep making new friends lol";1
"1341";"Jeremy Corbyn describes Government’s handling of Windrush as “Rotten”And antisemitism within his party amp his in…";1
"1342";"Hey mooch you forgot a";1
"1343";"I couldn’t agree more";1
"1344";"Cuping telinga n lehiaq tu aurat or x Saja tny";1
"1345";"Madam ji my tweet was to the statement of the leader of urban naxal gang";1
"1346";"My friend eagerly saidI too love reading I asked which book r u reading nowRepliednowadays I dont get tim…";1
"1347";"Thread";1
"1348";"Expected Vicious duo is so predictable Hats off to you guys tho…";1
"1349";"Future emotional harm appropriateness of watching this programme for emotional he…";1
"1350";"Ya Allah Aljazair diserbu tenaga asing dari Indonesia gimana inih";1
"1351";"Subtle product placement Netflix";1
"1352";"I know all about his but…";1
"1353";"Now heres a first hypocrisy from from a Leaver";1
"1354";"Pas de panique le super manager va nous sortir de là";1
"1355";"The people with unnecessary attitude deserve a standing ovation from the tallest of all fingers <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E36><U+393C><U+3E35><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E36><U+393C><U+3E35>";1
"1356";"Good to see some things progress in years";1
"1357";"<U+092C><U+094D><U+0930><U+0947><U+0915><U+093F><U+0902><U+0917> <U+0928><U+094D><U+092F><U+0942><U+091C><U+093C> <U+0932><U+0902><U+0926><U+0928> <U+092E><U+0947><U+0902> <U+091F><U+0947><U+092E><U+094D><U+0938> <U+0928><U+0926><U+0940> <U+0915><U+0947> <U+090A><U+092A><U+0930> <U+0905><U+091A><U+093E><U+0928><U+0915> <U+091A><U+0932><U+0928><U+0947> <U+0932><U+0917><U+0947> <U+0928><U+0930><U+0947><U+0902><U+0926><U+094D><U+0930> <U+092E><U+094B><U+0926><U+0940><U+0964> <U+0938><U+0924><U+094D><U+0924><U+0930> <U+0938><U+093E><U+0932> <U+092E><U+0947><U+0902> <U+0910><U+0938><U+093E> <U+092A><U+0939><U+0932><U+0940> <U+092C><U+093E><U+0930> <U+0939><U+0941><U+0906> <U+091C><U+092C> <U+0915><U+094B><U+0908> <U+092D><U+093E><U+0930>…";1
"1358";"I truly enjoy the lack of vision on everything in this country you feel surprised and upbeat everyday";1
"1359";"Lain lah kalau ais kepal milo gitu Baru ada standard";1
"1360";"What a surprise";1
"1361";"AD The Random Factoid Generator is a snazzy waste of time";1
"1362";"koi fariyaad mere dil m dabi ho jaise";1
"1363";"Check out My its a little bit of everything for grown or…";1
"1364";"they might have a point lol";1
"1365";"How the left are losing the battle of ideas with this intellectual Leviathan at the helm is beyond me";1
"1366";"SMH how you gonn’ do the savior of rap like that";1
"1367";"Aww we just thought you were playing on a smaller screen or you had a bigger web cam <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E62> did…";1
"1368";"How DARE a WOMAN and an MP tell a VOTER to stuff off such language lolsob good on you for mana…";1
"1369";"Thanks";1
"1370";"great job self";1
"1371";"st tee ball game a success for rbis run scored only a few errors but that is cause the coach was playing him ou…";1
"1372";"As you can see Im having a wonderful conversation with Man my internet is fucking amazing <U+263A><U+FE0F>…";1
"1373";"Yay Spectrum Greatest ISP there ever was";1
"1374";"Muka ba akong PaaHAHA";1
"1375";"The on my tweet denoted I take it yours does als…";1
"1376";"Always sarcastic <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E31>";1
"1377";"twas";1
"1378";"Dutton has failed";1
"1379";"Epic<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32>";1
"1380";"Glad to see this magazine is keeping up with the hardhitting important news stories of the day";1
"1381";"The good news stabbings are so much more personal";1
"1382";"I thought that call on rd and long was decent";1
"1383";"Why does my friends cat look like its carrying the weight of the world on its shoulders <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E32>";1
"1384";"Ah writing papers for finals is super fun";1
"1385";"One day aliens will find out that we have been constantly choosing our own species for Miss Universe and they’ll be…";1
"1386";"years I dont know Let me call someone in Japan";1
"1387";"<U+0622><U+067E> <U+06A9><U+06D2> <U+067E><U+0627><U+0633> <U+0646><U+06C1> <U+0644><U+06CC><U+0628><U+0627><U+0631><U+0679><U+0631><U+06CC> <U+06BE><U+06D2> <U+0646><U+06C1> <U+06BE><U+06CC> <U+0645><U+0634><U+06CC><U+0646><U+0631><U+06CC> <U+067E><U+0627><U+0646><U+06CC> <U+06A9><U+0627> <U+0679><U+0633><U+0679> <U+06A9><U+06CC><U+0633><U+06D2> <U+06BE><U+0648> <U+06AF><U+0627> <U+0686><U+06CC><U+0641> <U+062C><U+0633><U+0679><U+0633> <U+06C1><U+0645> <U+063A><U+0631><U+0627><U+0631><U+06D2> <U+06A9><U+0631> <U+06A9><U+06D2> <U+0628><U+062A><U+0627> <U+0633><U+06A9><U+062A><U+06D2> <U+06C1><U+06CC><U+06BA> <U+067E><U+0631><U+0648><U+06CC><U+0632> <U+062E><U+0679><U+06A9>";1
